"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"number_rx_rxm_med8","String","30","Recommended"," prescribe_med_8_yn   == 1","Medication 8. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med8_freq_p,number_prescribed_prescription_medication8"
"rx_med8_24","Integer","","Recommended"," prescribe_med_8_yn   == 1","Medication 8. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med8_24_p"
"rx_med8_ago","String","30","Recommended"," rx_med8_24   == 1","Medication 8. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med8_ago_p"
"prescribe_med_9_yn","Integer","","Recommended"," prescribe_med_8_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med9_yn_p"
"med9_rxnorm_p","String","130","Recommended","prescribe_med_9_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med9_p"
"medication9_dosage","String","100","Recommended"," prescribe_med_9_yn   == 1 && isNull(med9_dk)","Ninth medication dosage","","","medinv_plus_rx_med9_dose_p,strength_prescription_medication9"
"med9_dk","Integer","","Recommended","notNull(med9_rxnorm_p) &&  isNull(medication9_dosage)","Medication 9. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med9_dk_p"
"units_rx_med9","Integer","","Recommended"," prescribe_med_9_yn   == 1 && isNull(med9_dk)","Medication 9. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med9_units_p,units_prescription_medication9"
"rx_med9_xr","Integer","","Recommended"," prescribe_med_9_yn   == 1","Medication 9. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med9_xr_p"
"prn_medicine_rx_med9","Integer","","Recommended"," prescribe_med_9_yn   == 1","Medication 9. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med9_prn_p,prn_medicine_prescription_medication9"
"number_rx_rxm_med9","String","30","Recommended"," prescribe_med_9_yn   == 1","Medication 9. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med9_freq_p,number_prescribed_prescription_medication9"
"rx_med9_24","Integer","","Recommended"," prescribe_med_9_yn   == 1","Medication 9. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med9_24_p"
"rx_med9_ago","String","30","Recommended"," rx_med9_24   == 1","Medication 9. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med9_ago_p"
"prescribe_med_10_yn","Integer","","Recommended"," prescribe_med_9_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med10_yn_p"
"med10_rxnorm_p","String","100","Recommended","prescribe_med_10_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med10_p"
"medication10_dosage","String","50","Recommended"," prescribe_med_10_yn   == 1 && isNull(med10_dk)","Tenth medication dosage","","","medinv_plus_rx_med10_dose_p,strength_prescription_medication10"
"med10_dk","Integer","","Recommended","notNull(med10_rxnorm_p) &&  isNull(medication10_dosage)","Medication 10. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med10_dk_p"
"units_rx_med10","Integer","","Recommended"," prescribe_med_10_yn   == 1 && isNull(med10_dk)","Medication 10. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med10_units_p,units_prescription_medication10"
"rx_med10_xr","Integer","","Recommended"," prescribe_med_10_yn   == 1","Medication 10. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med10_xr_p"
"prn_medicine_rx_med10","Integer","","Recommended"," prescribe_med_10_yn   == 1","Medication 10. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med10_prn_p,prn_medicine_prescription_medication10"
"number_rx_rxm_med10","String","30","Recommended"," prescribe_med_10_yn   == 1","Medication 10. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med10_freq_p,number_prescribed_prescription_medication10"
"rx_med10_24","Integer","","Recommended"," prescribe_med_10_yn   == 1","Medication 10. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med10_24_p"
"rx_med10_ago","String","30","Recommended"," rx_med10_24   == 1","Medication 10. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med10_ago_p"
"prescribe_med_11_yn","Integer","","Recommended"," prescribe_med_10_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med11_yn_p"
"med11_rxnorm_p","String","100","Recommended","prescribe_med_11_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med11_p"
"medication11_dosage","Float","","Recommended"," prescribe_med_11_yn   == 1 && isNull(med11_dk)","medication 11 dosage","","","medinv_plus_rx_med11_dose_p,strength_prescription_medication11"
"med11_dk","Integer","","Recommended","notNull(med11_rxnorm_p) &&  isNull(medication11_dosage)","Medication 11. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med11_dk_p"
"units_rx_med11","Integer","","Recommended"," prescribe_med_11_yn   == 1 && isNull(med11_dk)","Medication 11. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med11_units_p,units_prescription_medication11"
"rx_med11_xr","Integer","","Recommended"," prescribe_med_11_yn   == 1","Medication 11. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med11_xr_p"
"prn_medicine_rx_med11","Integer","","Recommended"," prescribe_med_11_yn   == 1","Medication 11. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med11_prn_p,prn_medicine_prescription_medication11"
"number_rx_rxm_med11","String","30","Recommended"," prescribe_med_11_yn   == 1","Medication 11. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med11_freq_p,number_prescribed_prescription_medication11"
"rx_med11_24","Integer","","Recommended"," prescribe_med_11_yn   == 1","Medication 11. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med11_24_p"
"rx_med11_ago","String","30","Recommended"," rx_med11_24   == 1","Medication 11. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med11_ago_p"
"prescribe_med_12_yn","Integer","","Recommended"," prescribe_med_11_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med12_yn_p"
"med12_rxnorm_p","String","100","Recommended","prescribe_med_12_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med12_p"
"medication12_dosage","Float","","Recommended"," prescribe_med_12_yn   == 1 && isNull(med12_dk)","medication 12 dosage","","","medinv_plus_rx_med12_dose_p,strength_prescription_medication12"
"med12_dk","Integer","","Recommended","notNull(med12_rxnorm_p) &&  isNull(medication12_dosage)","Medication 12. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med12_dk_p"
"units_rx_med12","Integer","","Recommended"," prescribe_med_12_yn   == 1 && isNull(med12_dk)","Medication 12. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med12_units_p,units_prescription_medication12"
"rx_med12_xr","Integer","","Recommended"," prescribe_med_12_yn   == 1","Medication 12. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med12_xr_p"
"prn_medicine_rx_med12","Integer","","Recommended"," prescribe_med_12_yn   == 1","Medication 12. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med12_prn_p,prn_medicine_prescription_medication12"
"number_rx_rxm_med12","String","30","Recommended"," prescribe_med_12_yn   == 1","Medication 12. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med12_freq_p,number_prescribed_prescription_medication12"
"rx_med12_24","Integer","","Recommended"," prescribe_med_12_yn   == 1","Medication 12. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med12_24_p"
"rx_med12_ago","String","30","Recommended"," rx_med12_24   == 1","Medication 12. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med12_ago_p"
"prescribe_med_13_yn","Integer","","Recommended"," prescribe_med_12_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med13_yn_p"
"med13_rxnorm_p","String","100","Recommended","prescribe_med_13_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med13_p"
"medication13_dosage","String","100","Recommended"," prescribe_med_13_yn   == 1 && isNull(med13_dk)","Medication 13 dosage","","","medinv_plus_rx_med13_dose_p,strength_prescription_medication13"
"med13_dk","Integer","","Recommended","notNull(med13_rxnorm_p) &&  isNull(medication13_dosage)","Medication 13. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med13_dk_p"
"units_rx_med13","Integer","","Recommended"," prescribe_med_13_yn   == 1 && isNull(med13_dk)","Medication 13. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med13_units_p,units_prescription_medication13"
"rx_med13_xr","Integer","","Recommended"," prescribe_med_13_yn   == 1","Medication 13. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med13_xr_p"
"prn_medicine_rx_med13","Integer","","Recommended"," prescribe_med_13_yn   == 1","Medication 13. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med13_prn_p,prn_medicine_prescription_medication13"
"number_rx_rxm_med13","String","30","Recommended"," prescribe_med_13_yn   == 1","Medication 13. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med13_freq_p,number_prescribed_prescription_medication13"
"rx_med13_24","Integer","","Recommended"," prescribe_med_13_yn   == 1","Medication 13. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med13_24_p"
"rx_med13_ago","String","30","Recommended"," rx_med13_24   == 1","Medication 13. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med13_ago_p"
"prescribe_med_14_yn","Integer","","Recommended"," prescribe_med_13_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med14_yn_p"
"med14_rxnorm_p","String","100","Recommended","prescribe_med_14_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med14_p"
"medication14_dosage","String","100","Recommended"," prescribe_med_14_yn   == 1 && isNull(med14_dk)","Medication 14 dosage","","","medinv_plus_rx_med14_dose_p,strength_prescription_medication14"
"med14_dk","Integer","","Recommended","notNull(med14_rxnorm_p) &&  isNull(medication14_dosage)","Medication 14. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med14_dk_p"
"units_rx_med14","Integer","","Recommended"," prescribe_med_14_yn   == 1 && isNull(med14_dk)","Medication 14. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med14_units_p,units_prescription_medication14"
"rx_med14_xr","Integer","","Recommended"," prescribe_med_14_yn   == 1","Medication 14. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med14_xr_p"
"prn_medicine_rx_med14","Integer","","Recommended"," prescribe_med_14_yn   == 1","Medication 14. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med14_prn_p,prn_medicine_prescription_medication14"
"number_rx_rxm_med14","String","30","Recommended"," prescribe_med_14_yn   == 1","Medication 14. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med14_freq_p,number_prescribed_prescription_medication14"
"rx_med14_24","Integer","","Recommended"," prescribe_med_14_yn   == 1","Medication 14. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med14_24_p"
"rx_med14_ago","String","30","Recommended"," rx_med14_24   == 1","Medication 14. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med14_ago_p"
"prescribe_med_15_yn","Integer","","Recommended"," prescribe_med_14_yn   == 1","Does your child take any other prescription medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med15_yn_p"
"med15_rxnorm_p","String","100","Recommended","prescribe_med_14_yn == 1","Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciue mse aproxime a la medicaciomada por su ni); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_rxnorm_med15_p"
"medication15_dosage","String","100","Recommended"," prescribe_med_15_yn   == 1 && isNull(med15_dk)","Medication 15 dosage","","","medinv_plus_rx_med15_dose_p,strength_prescription_medication15"
"med15_dk","Integer","","Recommended","notNull(med15_rxnorm_p) &&  isNull(medication15_dosage)","Medication 15. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_rx_med15_dk_p"
"units_rx_med15","Integer","","Recommended"," prescribe_med_15_yn   == 1 && isNull(med15_dk)","Medication 15. Strength unit / Unidad","1::16","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER","medinv_plus_rx_med15_units_p,units_prescription_medication15"
"rx_med15_xr","Integer","","Recommended"," prescribe_med_15_yn   == 1","Medication 15. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1;0;999","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med15_xr_p"
"prn_medicine_rx_med15","Integer","","Recommended"," prescribe_med_15_yn   == 1","Medication 15. PRN (as needed) Medication? ? /¿Es un medicamento PRN, es decir un medicamento que se puede tomar según necesidad?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med15_prn_p,prn_medicine_prescription_medication15"
"number_rx_rxm_med15","String","30","Recommended"," prescribe_med_15_yn   == 1","Medication 15. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day? En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_rx_med15_freq_p,number_prescribed_prescription_medication15"
"rx_med15_24","Integer","","Recommended"," prescribe_med_15_yn   == 1","Medication 15. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_rx_med15_24_p"
"rx_med15_ago","String","30","Recommended"," rx_med15_24   == 1","Medication 15. How long ago did h/she take the medication?  /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_rx_med15_ago_p"
"med_otc_1_rxnorm_p","String","260","Recommended"," brought_medications   == 0","OTC Med 1. Medication Name (please choose the formulation that most closely matches the medication taken by your child; no need to include dosage)  Nombre del Medicamento (por favor, elija la formulaciÃ³n que mÃ¡s se aproxime a la medicaciÃ³n tomada por su niÃ±o(a); no hay necesidad de incluir la dosis)","","This variable may include all variants available in the Bioportal RxNorm database (https://bioportal.bioontology.org). Please refer to this database for additional information on trade/generic names and formulations.","medinv_plus_otc_med1_rxnorm_p"
"strength_otc_medication1","String","30","Recommended"," notNull(med_otc_1_rxnorm_p) &&  isNull(med1_otc_dk)","OTC Med 1. Strength dose (Enter the decimal as one of the digits): Potencia (Anote el número
con un decimal)","","For example 7.5, if you don't know the dose please choose ""don't know"" in what follows below Ejemplo 7.5, si no sabe la dosis, por favor escoja ""no se"" en lo que sigue abajo.","medinv_plus_otc_med1_dose_p"
"med1_otc_dk","Integer","","Recommended"," notNull(med_otc_1_rxnorm_p) &&  isNull(strength_otc_medication1)","OTC Med 1. Strength dose. Don't know /No lo sé","999","999 = Don't know/ No lo sé","medinv_plus_otc_med1_dk"
"units_otc_medication1","Integer","","Recommended"," notNull(med_otc_1_rxnorm_p) &&  isNull(med1_otc_dk)","OTC Med 1. Strength unit / Unidad","1 ::17","1 = capsule (cap.; 12 = tablet (tab.); 11 = tablespoon (tbsp; 13 = teaspoon (tsp; 2 = drop (gtt); 3 = gram (g); 15 = milligram (mg); 16 = megagram (MGG); 4 = kilogram (kg); 5 = liter (L); 6 = microgram (msg); 7 = mililiter (mL); 8 = ounce (oz); 9 = pound (lb); 10 = quart (qt); 14 = OTHER; 17 = International Units (IU)","medinv_plus_otc_med1_units_p"
"otc_med1_xr","Integer","","Recommended"," notNull(med_otc_1_rxnorm_p)","OTC Med 1. Is the medication extended-release (XR)? /¿Es un medicamento de liberación prolongada?","1 ; 0; 999","1 = Yes /Sí; 0 = No /No; 999 = I don’t know/ No lo sé","medinv_plus_otc_med1_xr_p"
"number_rx_otc_med1","String","30","Recommended"," notNull(med_otc_1_rxnorm_p)","OTC Med 1. On average during the last two weeks, how many of these pills (or other medication items) did your child take per day?/En promedio durante las últimas dos semanas? /¿cuántas de estas píldoras (u otros medicamentos) tomó su hijo por día?","","RA: If participant took less than 1 pill per day, then input the decimal value representing daily use. For example, if someone took 1 pill in a week, enter 0.14 (i.e., 1 divided by 7 days).  If s/he took 1 pill in two weeks, enter 0.07 (i.e., 1 divided by 14 days). If s/he took less than 1 pill every two weeks, then enter 0.","medinv_plus_otc_med1_freq_p,number_prescribed_otc_medication1"
"otc_med1_24","Integer","","Recommended"," notNull(med_otc_1_rxnorm_p)","OTC Med 1. Did your child take this medication in the last 24 hours?? /¿Tomó su niño(a) este medicamento en las últimas 24 horas?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med1_24_p"
"otc_med1_ago","String","30","Recommended"," otc_med1_24   == 1","OTC Med 1. How long ago did h/she take the medication? ? /¿Hace cuánto tiempo que él/ella toma este medicamento?","","(in hours; 30 mins=0.5, max hours = 24) / en horas; 30 minutos=0.5, horas máximas=24)","medinv_plus_otc_med1_ago_p"
"otc_med_2_yn","Integer","","Recommended"," notNull(med_otc_1_rxnorm_p)","Does your child take any other over-the-counter medications?","1 ; 0","1 = Yes /Sí; 0 = No /No","medinv_plus_otc_med2_yn_p"
