"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"tfmrimr1_134","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.temp.lat.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_soctemplatrh"
"tfmrimr1_135","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.oc.temp.med.and.lingual.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_soctempmedandlingualrh"
"tfmrimr1_136","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI lateral orbital sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.lateral.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sorbitallateralrh"
"tfmrimr1_137","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI medial orbital sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.med.olfact.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sorbitalmedolfactrh"
"tfmrimr1_138","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI orbital sulci","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.orbital.h.shaped.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sorbitalhshapedrh"
"tfmrimr1_139","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.parieto.occipital.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sparietooccipitalrh"
"tfmrimr1_140","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI pericallosal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.pericallosal.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_spericallosalrh"
"tfmrimr1_141","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI postcentral sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.postcentral.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_spostcentralrh"
"tfmrimr1_142","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.precentral.inf.part.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sprecentralinfpartrh"
"tfmrimr1_143","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.precentral.sup.part.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_sprecentralsuppartrh"
"tfmrimr1_144","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI suborbital sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.suborbital.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_ssuborbitalrh"
"tfmrimr1_145","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI subparietal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.subparietal.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_ssubparietalrh"
"tfmrimr1_146","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI inferior temporal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.inf.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_stemporalinfrh"
"tfmrimr1_147","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI superior temporal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.sup.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_stemporalsuprh"
"tfmrimr1_148","Float","","Recommended","Mean beta weight for run 1 MID anticipation of reward versus neutral contrast in right hemisphere cortical Destrieux ROI transverse temporal sulcus","","","tfmri_mid_run1_antic.reward.vs.neutral_beta_cort.destrieux_s.temporal.transverse.rh,tfmri_mid_run1_anticrewardvsneutral_beta_cortdestrieux_stemporaltransverserh"
"tfmrimr1_149","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.frontomargin.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandsfrontomarginlh"
"tfmrimr1_150","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.occipital.inf.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandsoccipitalinflh"
"tfmrimr1_151","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.paracentral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandsparacentrallh"
"tfmrimr1_152","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.subcentral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandssubcentrallh"
"tfmrimr1_153","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.transv.frontopol.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandstransvfrontopollh"
"tfmrimr1_154","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.ant.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandscingulantlh"
"tfmrimr1_155","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.mid.ant.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandscingulmidantlh"
"tfmrimr1_156","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.and.s.cingul.mid.post.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gandscingulmidpostlh"
"tfmrimr1_157","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.cingul.post.dorsal.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gcingulpostdorsallh"
"tfmrimr1_158","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.cingul.post.ventral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gcingulpostventrallh"
"tfmrimr1_159","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI cuneus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.cuneus.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gcuneuslh"
"tfmrimr1_160","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.front.inf.opercular.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gfrontinfopercularlh"
"tfmrimr1_161","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.front.inf.orbital.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gfrontinforbitallh"
"tfmrimr1_162","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.front.inf.triangul.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gfrontinftriangullh"
"tfmrimr1_163","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle frontal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.front.middle.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gfrontmiddlelh"
"tfmrimr1_164","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior frontal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.front.sup.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gfrontsuplh"
"tfmrimr1_165","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.ins.lg.and.s.cent.ins.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_ginslgandscentinslh"
"tfmrimr1_166","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI short insular gyri","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.insular.short.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_ginsularshortlh"
"tfmrimr1_167","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle occipital gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.occipital.middle.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_goccipitalmiddlelh"
"tfmrimr1_168","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.occipital.sup.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_goccipitalsuplh"
"tfmrimr1_169","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.oc.temp.lat.fusifor.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_goctemplatfusiforlh"
"tfmrimr1_170","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lingual gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.oc.temp.med.lingual.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_goctempmedlinguallh"
"tfmrimr1_171","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI parahippocampal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.oc.temp.med.parahip.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_goctempmedparahiplh"
"tfmrimr1_172","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI orbital gyri","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.orbital.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gorbitallh"
"tfmrimr1_173","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI angular gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.pariet.inf.angular.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gparietinfangularlh"
"tfmrimr1_174","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI supramarginal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.pariet.inf.supramar.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gparietinfsupramarlh"
"tfmrimr1_175","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior parietal lobule","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.parietal.sup.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gparietalsuplh"
"tfmrimr1_176","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI postcentral gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.postcentral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gpostcentrallh"
"tfmrimr1_177","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI precentral gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.precentral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gprecentrallh"
"tfmrimr1_178","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI precuneus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.precuneus.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gprecuneuslh"
"tfmrimr1_179","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI gyrus rectus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.rectus.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_grectuslh"
"tfmrimr1_180","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI subcallosal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.subcallosal.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gsubcallosallh"
"tfmrimr1_181","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temp.sup.g.t.transv.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtempsupgttransvlh"
"tfmrimr1_182","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temp.sup.lateral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtempsuplaterallh"
"tfmrimr1_183","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temp.sup.plan.polar.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtempsupplanpolarlh"
"tfmrimr1_184","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI planum temporale","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temp.sup.plan.tempo.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtempsupplantempolh"
"tfmrimr1_185","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temporal.inf.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtemporalinflh"
"tfmrimr1_186","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle temporal gyrus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_g.temporal.middle.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_gtemporalmiddlelh"
"tfmrimr1_187","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_lat.fis.ant.horizont.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_latfisanthorizontlh"
"tfmrimr1_188","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_lat.fis.ant.vertical.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_latfisantverticallh"
"tfmrimr1_189","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_lat.fis.post.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_latfispostlh"
"tfmrimr1_190","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI occipital pole","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_pole.occipital.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_poleoccipitallh"
"tfmrimr1_191","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI temporal pole","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_pole.temporal.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_poletemporallh"
"tfmrimr1_192","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI calcarine sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.calcarine.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scalcarinelh"
"tfmrimr1_193","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI central sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.central.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scentrallh"
"tfmrimr1_194","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.cingul.marginalis.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scingulmarginalislh"
"tfmrimr1_195","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.circular.insula.ant.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scircularinsulaantlh"
"tfmrimr1_196","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.circular.insula.inf.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scircularinsulainflh"
"tfmrimr1_197","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.circular.insula.sup.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scircularinsulasuplh"
"tfmrimr1_198","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.collat.transv.ant.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scollattransvantlh"
"tfmrimr1_199","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.collat.transv.post.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_scollattransvpostlh"
"tfmrimr1_200","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior frontal sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.front.inf.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sfrontinflh"
"tfmrimr1_201","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle frontal sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.front.middle.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sfrontmiddlelh"
"tfmrimr1_202","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior frontal sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.front.sup.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sfrontsuplh"
"tfmrimr1_203","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI sulcus intermedius primus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.interm.prim.jensen.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sintermprimjensenlh"
"tfmrimr1_204","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.intrapariet.and.p.trans.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sintraparietandptranslh"
"tfmrimr1_205","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.oc.middle.and.lunatus.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_socmiddleandlunatuslh"
"tfmrimr1_206","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.oc.sup.and.transversal.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_socsupandtransversallh"
"tfmrimr1_207","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.occipital.ant.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_soccipitalantlh"
"tfmrimr1_208","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.oc.temp.lat.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_soctemplatlh"
"tfmrimr1_209","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.oc.temp.med.and.lingual.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_soctempmedandlinguallh"
"tfmrimr1_210","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral orbital sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.orbital.lateral.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sorbitallaterallh"
"tfmrimr1_211","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI medial orbital sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.orbital.med.olfact.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sorbitalmedolfactlh"
"tfmrimr1_212","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI orbital sulci","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.orbital.h.shaped.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sorbitalhshapedlh"
"tfmrimr1_213","Float","","Recommended","Mean beta weight for run 1 MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","tfmri_mid_run1_antic.loss.vs.neutral_beta_cort.destrieux_s.parieto.occipital.lh,tfmri_mid_run1_anticlossvsneutral_beta_cortdestrieux_sparietooccipitallh"
