"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"midasemdp167","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle occipital gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.occipital.middle.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goccipitalmiddlelh"
"midasemdp168","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.occipital.sup.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goccipitalsuplh"
"midasemdp169","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.lat.fusifor.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctemplatfusiforlh"
"midasemdp170","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lingual gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.med.lingual.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctempmedlinguallh"
"midasemdp171","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI parahippocampal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.med.parahip.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctempmedparahiplh"
"midasemdp172","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI orbital gyri","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.orbital.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gorbitallh"
"midasemdp173","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI angular gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.pariet.inf.angular.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietinfangularlh"
"midasemdp174","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI supramarginal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.pariet.inf.supramar.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietinfsupramarlh"
"midasemdp175","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior parietal lobule","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.parietal.sup.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietalsuplh"
"midasemdp176","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI postcentral gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.postcentral.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gpostcentrallh"
"midasemdp177","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI precentral gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.precentral.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gprecentrallh"
"midasemdp178","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI precuneus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.precuneus.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gprecuneuslh"
"midasemdp179","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI gyrus rectus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.rectus.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_grectuslh"
"midasemdp180","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI subcallosal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.subcallosal.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gsubcallosallh"
"midasemdp181","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temp.sup.g.t.transv.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtempsupgttransvlh"
"midasemdp182","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temp.sup.lateral.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtempsuplaterallh"
"midasemdp183","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temp.sup.plan.polar.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtempsupplanpolarlh"
"midasemdp184","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI planum temporale","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temp.sup.plan.tempo.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtempsupplantempolh"
"midasemdp185","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temporal.inf.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtemporalinflh"
"midasemdp186","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.temporal.middle.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gtemporalmiddlelh"
"midasemdp187","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_lat.fis.ant.horizont.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_latfisanthorizontlh"
"midasemdp188","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_lat.fis.ant.vertical.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_latfisantverticallh"
"midasemdp189","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_lat.fis.post.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_latfispostlh"
"midasemdp190","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI occipital pole","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_pole.occipital.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_poleoccipitallh"
"midasemdp191","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI temporal pole","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_pole.temporal.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_poletemporallh"
"midasemdp192","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI calcarine sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.calcarine.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scalcarinelh"
"midasemdp193","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI central sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.central.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scentrallh"
"midasemdp194","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.cingul.marginalis.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scingulmarginalislh"
"midasemdp195","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.circular.insula.ant.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scircularinsulaantlh"
"midasemdp196","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.circular.insula.inf.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scircularinsulainflh"
"midasemdp197","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.circular.insula.sup.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scircularinsulasuplh"
"midasemdp198","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.collat.transv.ant.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scollattransvantlh"
"midasemdp199","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.collat.transv.post.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_scollattransvpostlh"
"midasemdp200","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior frontal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.front.inf.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sfrontinflh"
"midasemdp201","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle frontal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.front.middle.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sfrontmiddlelh"
"midasemdp202","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior frontal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.front.sup.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sfrontsuplh"
"midasemdp203","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI sulcus intermedius primus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.interm.prim.jensen.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sintermprimjensenlh"
"midasemdp204","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.intrapariet.and.p.trans.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sintraparietandptranslh"
"midasemdp205","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.oc.middle.and.lunatus.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_socmiddleandlunatuslh"
"midasemdp206","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.oc.sup.and.transversal.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_socsupandtransversallh"
"midasemdp207","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.occipital.ant.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_soccipitalantlh"
"midasemdp208","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.oc.temp.lat.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_soctemplatlh"
"midasemdp209","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.oc.temp.med.and.lingual.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_soctempmedandlinguallh"
"midasemdp210","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI lateral orbital sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.orbital.lateral.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sorbitallaterallh"
"midasemdp211","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI medial orbital sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.orbital.med.olfact.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sorbitalmedolfactlh"
"midasemdp212","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI orbital sulci","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.orbital.h.shaped.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sorbitalhshapedlh"
"midasemdp213","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.parieto.occipital.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sparietooccipitallh"
"midasemdp214","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI pericallosal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.pericallosal.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_spericallosallh"
"midasemdp215","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI postcentral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.postcentral.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_spostcentrallh"
"midasemdp216","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.precentral.inf.part.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sprecentralinfpartlh"
"midasemdp217","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.precentral.sup.part.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_sprecentralsuppartlh"
"midasemdp218","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI suborbital sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.suborbital.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_ssuborbitallh"
"midasemdp219","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI subparietal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.subparietal.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_ssubparietallh"
"midasemdp220","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI inferior temporal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.temporal.inf.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_stemporalinflh"
"midasemdp221","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI superior temporal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.temporal.sup.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_stemporalsuplh"
"midasemdp222","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in left hemisphere cortical Destrieux ROI transverse temporal sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_s.temporal.transverse.lh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_stemporaltransverselh"
"midasemdp223","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.frontomargin.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandsfrontomarginrh"
"midasemdp224","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.occipital.inf.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandsoccipitalinfrh"
"midasemdp225","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.paracentral.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandsparacentralrh"
"midasemdp226","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.subcentral.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandssubcentralrh"
"midasemdp227","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.transv.frontopol.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandstransvfrontopolrh"
"midasemdp228","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.cingul.ant.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandscingulantrh"
"midasemdp229","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.cingul.mid.ant.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandscingulmidantrh"
"midasemdp230","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.and.s.cingul.mid.post.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gandscingulmidpostrh"
"midasemdp231","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.cingul.post.dorsal.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gcingulpostdorsalrh"
"midasemdp232","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.cingul.post.ventral.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gcingulpostventralrh"
"midasemdp233","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI cuneus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.cuneus.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gcuneusrh"
"midasemdp234","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.front.inf.opercular.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gfrontinfopercularrh"
"midasemdp235","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.front.inf.orbital.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gfrontinforbitalrh"
"midasemdp236","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.front.inf.triangul.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gfrontinftriangulrh"
"midasemdp237","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI middle frontal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.front.middle.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gfrontmiddlerh"
"midasemdp238","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI superior frontal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.front.sup.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gfrontsuprh"
"midasemdp239","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.ins.lg.and.s.cent.ins.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_ginslgandscentinsrh"
"midasemdp240","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI short insular gyri","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.insular.short.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_ginsularshortrh"
"midasemdp241","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI middle occipital gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.occipital.middle.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goccipitalmiddlerh"
"midasemdp242","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI superior occipital gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.occipital.sup.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goccipitalsuprh"
"midasemdp243","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.lat.fusifor.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctemplatfusiforrh"
"midasemdp244","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI lingual gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.med.lingual.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctempmedlingualrh"
"midasemdp245","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI parahippocampal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.oc.temp.med.parahip.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_goctempmedparahiprh"
"midasemdp246","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI orbital gyri","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.orbital.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gorbitalrh"
"midasemdp247","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI angular gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.pariet.inf.angular.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietinfangularrh"
"midasemdp248","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI supramarginal gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.pariet.inf.supramar.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietinfsupramarrh"
"midasemdp249","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI superior parietal lobule","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.parietal.sup.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gparietalsuprh"
"midasemdp250","Float","","Recommended","Standard error of the mean for MID anticipation of loss versus neutral contrast in right hemisphere cortical Destrieux ROI postcentral gyrus","","","tfmri_mid_all_antic.loss.vs.neutral_sem_cort.destrieux_g.postcentral.rh,tfmri_mid_all_anticlossvsneutral_sem_cortdestrieux_gpostcentralrh"
