"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"ple_hit_p","Integer","","Recommended","","Saw or heard someone getting hit, slapped, punched, or beaten up in their school or neighborhood?","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_hit_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_hit_p] = '1'",""
"ple_hit_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_hit_p] = '1'",""
"ple_hit_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_hit_p] = '1'",""
"ple_shot_p","Integer","","Recommended","","Saw or heard someone being shot at (but not actually wounded) in their school or in their neighborhood? ","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_shot_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_shot_p] = '1'",""
"ple_shot_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_shot_p] = '1'",""
"ple_shot_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_shot_p] = '1'",""
"ple_lockdown_p","Integer","","Recommended","","Had a lockdown at their school due to concerns about a school shooting or violence?","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_lockdown_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_lockdown_p] = '1'",""
"ple_lockdown_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_lockdown_p] = '1'",""
"ple_lockdown_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_lockdown_p] = '1'",""
"ple_homeless_p","Integer","","Recommended","","Your family was homeless?","1;0","1=Yes ; 0= No [event-name] = '4_year_follow_up_y_arm_1'",""
"ple_homeless_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_homeless_p] = '1'",""
"ple_deported_p","Integer","","Recommended","","One of the parents/caregivers was deported?","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_homeless_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_homeless_p] = '1'",""
"ple_homeless_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_homeless_p] = '1'",""
"ple_deported_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_deported_p] = '1'",""
"ple_deported_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_deported_p] = '1'",""
"ple_deported_fu2_p","Integer","","Recommended","","How much did the event affect your child?","0::3","0= Not at All ; 1= A Little ; 2= Some ; 3= A lot [ple_deported_p] = '1'",""
"ple_hospitalized_p","Integer","","Recommended","","One of the parents/caregivers was hospitalized?","1;0","1=Yes ; 0= No [event-name] = '3_year_follow_up_y_arm_1'",""
"ple_hospitalized_past_yr_p","Integer","","Recommended","","Did this happen in the past year?","1;0","1=Yes ; 0= No [ple_hospitalized_p] = '1'",""
"ple_hospitalized_fu_p","Integer","","Recommended","","Was this a good or bad experience for your child?","1;2;6;7","1= Mostly good ; 2= Mostly bad  ; 6= Not applicable ; 7= Don't know [ple_hospitalized_p] = '1'",""
