"ElementName","DataType","Size","Required","ElementDescription","ValueRange","Notes","Aliases"
"ddtifp_235","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.cingul.post.ventral.rh,dmri_dtifullmdwm_cortdestrieux_gcingulpostventralrh"
"ddtifp_236","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI cuneus","","","dmri_dti.full.md.wm_cort.destrieux_g.cuneus.rh,dmri_dtifullmdwm_cortdestrieux_gcuneusrh"
"ddtifp_237","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.front.inf.opercular.rh,dmri_dtifullmdwm_cortdestrieux_gfrontinfopercularrh"
"ddtifp_238","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.front.inf.orbital.rh,dmri_dtifullmdwm_cortdestrieux_gfrontinforbitalrh"
"ddtifp_239","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.front.inf.triangul.rh,dmri_dtifullmdwm_cortdestrieux_gfrontinftriangulrh"
"ddtifp_240","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI middle frontal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.front.middle.rh,dmri_dtifullmdwm_cortdestrieux_gfrontmiddlerh"
"ddtifp_241","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior frontal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.front.sup.rh,dmri_dtifullmdwm_cortdestrieux_gfrontsuprh"
"ddtifp_242","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","dmri_dti.full.md.wm_cort.destrieux_g.ins.lg.and.s.cent.ins.rh,dmri_dtifullmdwm_cortdestrieux_ginslgandscentinsrh"
"ddtifp_243","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI short insular gyri","","","dmri_dti.full.md.wm_cort.destrieux_g.insular.short.rh,dmri_dtifullmdwm_cortdestrieux_ginsularshortrh"
"ddtifp_244","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI middle occipital gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.occipital.middle.rh,dmri_dtifullmdwm_cortdestrieux_goccipitalmiddlerh"
"ddtifp_245","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior occipital gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.occipital.sup.rh,dmri_dtifullmdwm_cortdestrieux_goccipitalsuprh"
"ddtifp_246","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.oc.temp.lat.fusifor.rh,dmri_dtifullmdwm_cortdestrieux_goctemplatfusiforrh"
"ddtifp_247","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI lingual gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.oc.temp.med.lingual.rh,dmri_dtifullmdwm_cortdestrieux_goctempmedlingualrh"
"ddtifp_248","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI parahippocampal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.oc.temp.med.parahip.rh,dmri_dtifullmdwm_cortdestrieux_goctempmedparahiprh"
"ddtifp_249","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI orbital gyri","","","dmri_dti.full.md.wm_cort.destrieux_g.orbital.rh,dmri_dtifullmdwm_cortdestrieux_gorbitalrh"
"ddtifp_250","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI angular gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.pariet.inf.angular.rh,dmri_dtifullmdwm_cortdestrieux_gparietinfangularrh"
"ddtifp_251","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI supramarginal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.pariet.inf.supramar.rh,dmri_dtifullmdwm_cortdestrieux_gparietinfsupramarrh"
"ddtifp_252","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior parietal lobule","","","dmri_dti.full.md.wm_cort.destrieux_g.parietal.sup.rh,dmri_dtifullmdwm_cortdestrieux_gparietalsuprh"
"ddtifp_253","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI postcentral gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.postcentral.rh,dmri_dtifullmdwm_cortdestrieux_gpostcentralrh"
"ddtifp_254","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI precentral gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.precentral.rh,dmri_dtifullmdwm_cortdestrieux_gprecentralrh"
"ddtifp_255","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI precuneus","","","dmri_dti.full.md.wm_cort.destrieux_g.precuneus.rh,dmri_dtifullmdwm_cortdestrieux_gprecuneusrh"
"ddtifp_256","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI gyrus rectus","","","dmri_dti.full.md.wm_cort.destrieux_g.rectus.rh,dmri_dtifullmdwm_cortdestrieux_grectusrh"
"ddtifp_257","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI subcallosal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.subcallosal.rh,dmri_dtifullmdwm_cortdestrieux_gsubcallosalrh"
"ddtifp_258","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI anterior transverse temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.temp.sup.g.t.transv.rh,dmri_dtifullmdwm_cortdestrieux_gtempsupgttransvrh"
"ddtifp_259","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI lateral aspect of the superior temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.temp.sup.lateral.rh,dmri_dtifullmdwm_cortdestrieux_gtempsuplateralrh"
"ddtifp_260","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.temp.sup.plan.polar.rh,dmri_dtifullmdwm_cortdestrieux_gtempsupplanpolarrh"
"ddtifp_261","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI planum temporale","","","dmri_dti.full.md.wm_cort.destrieux_g.temp.sup.plan.tempo.rh,dmri_dtifullmdwm_cortdestrieux_gtempsupplantemporh"
"ddtifp_262","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI inferior temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.temporal.inf.rh,dmri_dtifullmdwm_cortdestrieux_gtemporalinfrh"
"ddtifp_263","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI middle temporal gyrus","","","dmri_dti.full.md.wm_cort.destrieux_g.temporal.middle.rh,dmri_dtifullmdwm_cortdestrieux_gtemporalmiddlerh"
"ddtifp_264","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI horizontal ramus of the anterior segment of the lateral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_lat.fis.ant.horizont.rh,dmri_dtifullmdwm_cortdestrieux_latfisanthorizontrh"
"ddtifp_265","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI vertical ramus of the anterior segment of the lateral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_lat.fis.ant.vertical.rh,dmri_dtifullmdwm_cortdestrieux_latfisantverticalrh"
"ddtifp_266","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI posterior ramus of the lateral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_lat.fis.post.rh,dmri_dtifullmdwm_cortdestrieux_latfispostrh"
"ddtifp_267","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI occipital pole","","","dmri_dti.full.md.wm_cort.destrieux_pole.occipital.rh,dmri_dtifullmdwm_cortdestrieux_poleoccipitalrh"
"ddtifp_268","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI temporal pole","","","dmri_dti.full.md.wm_cort.destrieux_pole.temporal.rh,dmri_dtifullmdwm_cortdestrieux_poletemporalrh"
"ddtifp_269","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI calcarine sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.calcarine.rh,dmri_dtifullmdwm_cortdestrieux_scalcarinerh"
"ddtifp_270","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI central sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.central.rh,dmri_dtifullmdwm_cortdestrieux_scentralrh"
"ddtifp_271","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI marginal branch of the cingulate sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.cingul.marginalis.rh,dmri_dtifullmdwm_cortdestrieux_scingulmarginalisrh"
"ddtifp_272","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI anterior segment of the circular sulcus of the insula","","","dmri_dti.full.md.wm_cort.destrieux_s.circular.insula.ant.rh,dmri_dtifullmdwm_cortdestrieux_scircularinsulaantrh"
"ddtifp_273","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI inferior segment of the circular sulcus of the insula","","","dmri_dti.full.md.wm_cort.destrieux_s.circular.insula.inf.rh,dmri_dtifullmdwm_cortdestrieux_scircularinsulainfrh"
"ddtifp_274","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior segment of the circular sulcus of the insula","","","dmri_dti.full.md.wm_cort.destrieux_s.circular.insula.sup.rh,dmri_dtifullmdwm_cortdestrieux_scircularinsulasuprh"
"ddtifp_275","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI anterior transverse collateral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.collat.transv.ant.rh,dmri_dtifullmdwm_cortdestrieux_scollattransvantrh"
"ddtifp_276","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI posterior transverse collateral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.collat.transv.post.rh,dmri_dtifullmdwm_cortdestrieux_scollattransvpostrh"
"ddtifp_277","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI inferior frontal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.front.inf.rh,dmri_dtifullmdwm_cortdestrieux_sfrontinfrh"
"ddtifp_278","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI middle frontal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.front.middle.rh,dmri_dtifullmdwm_cortdestrieux_sfrontmiddlerh"
"ddtifp_279","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior frontal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.front.sup.rh,dmri_dtifullmdwm_cortdestrieux_sfrontsuprh"
"ddtifp_280","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI sulcus intermedius primus","","","dmri_dti.full.md.wm_cort.destrieux_s.interm.prim.jensen.rh,dmri_dtifullmdwm_cortdestrieux_sintermprimjensenrh"
"ddtifp_281","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI intraparietal sulcus and transverse parietal sulci","","","dmri_dti.full.md.wm_cort.destrieux_s.intrapariet.and.p.trans.rh,dmri_dtifullmdwm_cortdestrieux_sintraparietandptransrh"
"ddtifp_282","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.oc.middle.and.lunatus.rh,dmri_dtifullmdwm_cortdestrieux_socmiddleandlunatusrh"
"ddtifp_283","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.oc.sup.and.transversal.rh,dmri_dtifullmdwm_cortdestrieux_socsupandtransversalrh"
"ddtifp_284","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch","","","dmri_dti.full.md.wm_cort.destrieux_s.occipital.ant.rh,dmri_dtifullmdwm_cortdestrieux_soccipitalantrh"
"ddtifp_285","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI lateral occipito-temporal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.oc.temp.lat.rh,dmri_dtifullmdwm_cortdestrieux_soctemplatrh"
"ddtifp_286","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.oc.temp.med.and.lingual.rh,dmri_dtifullmdwm_cortdestrieux_soctempmedandlingualrh"
"ddtifp_287","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI lateral orbital sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.orbital.lateral.rh,dmri_dtifullmdwm_cortdestrieux_sorbitallateralrh"
"ddtifp_288","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI medial orbital sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.orbital.med.olfact.rh,dmri_dtifullmdwm_cortdestrieux_sorbitalmedolfactrh"
"ddtifp_289","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI orbital sulci","","","dmri_dti.full.md.wm_cort.destrieux_s.orbital.h.shaped.rh,dmri_dtifullmdwm_cortdestrieux_sorbitalhshapedrh"
"ddtifp_290","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI parieto-occipital sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.parieto.occipital.rh,dmri_dtifullmdwm_cortdestrieux_sparietooccipitalrh"
"ddtifp_291","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI pericallosal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.pericallosal.rh,dmri_dtifullmdwm_cortdestrieux_spericallosalrh"
"ddtifp_292","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI postcentral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.postcentral.rh,dmri_dtifullmdwm_cortdestrieux_spostcentralrh"
"ddtifp_293","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI inferior part of the precentral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.precentral.inf.part.rh,dmri_dtifullmdwm_cortdestrieux_sprecentralinfpartrh"
"ddtifp_294","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior part of the precentral sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.precentral.sup.part.rh,dmri_dtifullmdwm_cortdestrieux_sprecentralsuppartrh"
"ddtifp_295","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI suborbital sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.suborbital.rh,dmri_dtifullmdwm_cortdestrieux_ssuborbitalrh"
"ddtifp_296","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI subparietal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.subparietal.rh,dmri_dtifullmdwm_cortdestrieux_ssubparietalrh"
"ddtifp_297","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI inferior temporal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.temporal.inf.rh,dmri_dtifullmdwm_cortdestrieux_stemporalinfrh"
"ddtifp_298","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI superior temporal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.temporal.sup.rh,dmri_dtifullmdwm_cortdestrieux_stemporalsuprh"
"ddtifp_299","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI transverse temporal sulcus","","","dmri_dti.full.md.wm_cort.destrieux_s.temporal.transverse.rh,dmri_dtifullmdwm_cortdestrieux_stemporaltransverserh"
"ddtifp_300","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI mean","","","dmri_dti.full.md.wm_cort.destrieux_mean.lh,dmri_dtifullmdwm_cortdestrieux_meanlh"
"ddtifp_301","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with right hemisphere cortical Destrieux ROI mean","","","dmri_dti.full.md.wm_cort.destrieux_mean.rh,dmri_dtifullmdwm_cortdestrieux_meanrh"
"ddtifp_302","Float","","Recommended","Mean diffusivity within parcellation of sub-adjacent white matter associated with cortical Destrieux ROI mean","","","dmri_dti.full.md.wm_cort.destrieux_mean,dmri_dtifullmdwm_cortdestrieux_mean"
"ddtifp_303","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI fronto-marginal gyrus and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.frontomargin.lh,dmri_dtifullldwm_cortdestrieux_gandsfrontomarginlh"
"ddtifp_304","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.occipital.inf.lh,dmri_dtifullldwm_cortdestrieux_gandsoccipitalinflh"
"ddtifp_305","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI paracentral lobule and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.paracentral.lh,dmri_dtifullldwm_cortdestrieux_gandsparacentrallh"
"ddtifp_306","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI subcentral gyrus and sulci","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.subcentral.lh,dmri_dtifullldwm_cortdestrieux_gandssubcentrallh"
"ddtifp_307","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI transverse frontopolar gyri and sulci","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.transv.frontopol.lh,dmri_dtifullldwm_cortdestrieux_gandstransvfrontopollh"
"ddtifp_308","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI anterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.cingul.ant.lh,dmri_dtifullldwm_cortdestrieux_gandscingulantlh"
"ddtifp_309","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.cingul.mid.ant.lh,dmri_dtifullldwm_cortdestrieux_gandscingulmidantlh"
"ddtifp_310","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus","","","dmri_dti.full.ld.wm_cort.destrieux_g.and.s.cingul.mid.post.lh,dmri_dtifullldwm_cortdestrieux_gandscingulmidpostlh"
"ddtifp_311","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI posterior-dorsal part of the cingulate gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.cingul.post.dorsal.lh,dmri_dtifullldwm_cortdestrieux_gcingulpostdorsallh"
"ddtifp_312","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI posterior-ventral part of the cingulate gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.cingul.post.ventral.lh,dmri_dtifullldwm_cortdestrieux_gcingulpostventrallh"
"ddtifp_313","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI cuneus","","","dmri_dti.full.ld.wm_cort.destrieux_g.cuneus.lh,dmri_dtifullldwm_cortdestrieux_gcuneuslh"
"ddtifp_314","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI opercular part of the inferior frontal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.front.inf.opercular.lh,dmri_dtifullldwm_cortdestrieux_gfrontinfopercularlh"
"ddtifp_315","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.front.inf.orbital.lh,dmri_dtifullldwm_cortdestrieux_gfrontinforbitallh"
"ddtifp_316","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI triangular part of the inferior frontal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.front.inf.triangul.lh,dmri_dtifullldwm_cortdestrieux_gfrontinftriangullh"
"ddtifp_317","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI middle frontal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.front.middle.lh,dmri_dtifullldwm_cortdestrieux_gfrontmiddlelh"
"ddtifp_318","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI superior frontal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.front.sup.lh,dmri_dtifullldwm_cortdestrieux_gfrontsuplh"
"ddtifp_319","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI long insular gyrus and central sulcus of the insula","","","dmri_dti.full.ld.wm_cort.destrieux_g.ins.lg.and.s.cent.ins.lh,dmri_dtifullldwm_cortdestrieux_ginslgandscentinslh"
"ddtifp_320","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI short insular gyri","","","dmri_dti.full.ld.wm_cort.destrieux_g.insular.short.lh,dmri_dtifullldwm_cortdestrieux_ginsularshortlh"
"ddtifp_321","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI middle occipital gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.occipital.middle.lh,dmri_dtifullldwm_cortdestrieux_goccipitalmiddlelh"
"ddtifp_322","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI superior occipital gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.occipital.sup.lh,dmri_dtifullldwm_cortdestrieux_goccipitalsuplh"
"ddtifp_323","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI lateral occipito-temporal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.oc.temp.lat.fusifor.lh,dmri_dtifullldwm_cortdestrieux_goctemplatfusiforlh"
"ddtifp_324","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI lingual gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.oc.temp.med.lingual.lh,dmri_dtifullldwm_cortdestrieux_goctempmedlinguallh"
"ddtifp_325","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI parahippocampal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.oc.temp.med.parahip.lh,dmri_dtifullldwm_cortdestrieux_goctempmedparahiplh"
"ddtifp_326","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI orbital gyri","","","dmri_dti.full.ld.wm_cort.destrieux_g.orbital.lh,dmri_dtifullldwm_cortdestrieux_gorbitallh"
"ddtifp_327","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI angular gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.pariet.inf.angular.lh,dmri_dtifullldwm_cortdestrieux_gparietinfangularlh"
"ddtifp_328","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI supramarginal gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.pariet.inf.supramar.lh,dmri_dtifullldwm_cortdestrieux_gparietinfsupramarlh"
"ddtifp_329","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI superior parietal lobule","","","dmri_dti.full.ld.wm_cort.destrieux_g.parietal.sup.lh,dmri_dtifullldwm_cortdestrieux_gparietalsuplh"
"ddtifp_330","Float","","Recommended","Average longitudinal diffusivity within parcellation of sub-adjacent white matter associated with left hemisphere cortical Destrieux ROI postcentral gyrus","","","dmri_dti.full.ld.wm_cort.destrieux_g.postcentral.lh,dmri_dtifullldwm_cortdestrieux_gpostcentrallh"
