"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"pain_bodymap_female___f27","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Leg (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f27"
"pain_bodymap_female___f28","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hand (palm-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f28"
"pain_bodymap_female___f29","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Knee (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f29"
"pain_bodymap_female___f30","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Knee (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f30"
"pain_bodymap_female___f31","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Leg (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f31"
"pain_bodymap_female___f32","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Leg (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f32"
"pain_bodymap_female___f33","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Ankle (front-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f33"
"pain_bodymap_female___f34","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Ankle (front-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f34"
"pain_bodymap_female___f35","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Foot (top-right)","1;0","1=Yes; 0=No","capq_bodymap_female___f35"
"pain_bodymap_female___f36","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Foot (top-left)","1;0","1=Yes; 0=No","capq_bodymap_female___f36"
"pain_bodymap_female___b01","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Cranium (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b01"
"pain_bodymap_female___b02","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Cranium (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b02"
"pain_bodymap_female___b03","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Head (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b03"
"pain_bodymap_female___b04","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Head (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b04"
"pain_bodymap_female___b05","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Neck (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b05"
"pain_bodymap_female___b06","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Neck (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b06"
"pain_bodymap_female___b07","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Shoulder (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b07"
"pain_bodymap_female___b08","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b08"
"pain_bodymap_female___b09","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b09"
"pain_bodymap_female___b10","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Shoulder (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b10"
"pain_bodymap_female___b11","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Bicep (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b11"
"pain_bodymap_female___b12","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Middle Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b12"
"pain_bodymap_female___b13","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Middle Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b13"
"pain_bodymap_female___b14","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Bicep (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b14"
"pain_bodymap_female___b15","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Elbow (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b15"
"pain_bodymap_female___b16","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Elbow (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b16"
"pain_bodymap_female___b17","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Forearm (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b17"
"pain_bodymap_female___b18","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Back (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b18"
"pain_bodymap_female___b19","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Back (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b19"
"pain_bodymap_female___b20","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Forearm (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b20"
"pain_bodymap_female___b21","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Wrist (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b21"
"pain_bodymap_female___b22","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hip (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b22"
"pain_bodymap_female___b23","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Buttocks (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b23"
"pain_bodymap_female___b24","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Buttocks (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b24"
"pain_bodymap_female___b25","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hip (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b25"
"pain_bodymap_female___b26","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Wrist (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b26"
"pain_bodymap_female___b27","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hand (top-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b27"
"pain_bodymap_female___b28","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Leg (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b28"
"pain_bodymap_female___b29","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Upper Leg (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b29"
"pain_bodymap_female___b30","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Hand (top-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b30"
"pain_bodymap_female___b31","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Knee (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b31"
"pain_bodymap_female___b32","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Knee (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b32"
"pain_bodymap_female___b33","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Leg (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b33"
"pain_bodymap_female___b34","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Lower Leg (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b34"
"pain_bodymap_female___b35","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Ankle (back-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b35"
"pain_bodymap_female___b36","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Ankle (back-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b36"
"pain_bodymap_female___b37","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Foot (bottom-left)","1;0","1=Yes; 0=No","capq_bodymap_female___b37"
"pain_bodymap_female___b38","Integer","","Recommended","pain_last_month == 1 && (baseline_year_1_arm_1demo_sex_v2b == 2 || baseline_year_1_arm_1demo_sex_v2b == 4)","Foot (bottom-right)","1;0","1=Yes; 0=No","capq_bodymap_female___b38"
"pain_admin","Integer","","Recommended","","Please indicate how instrument was administered:","1::3","1=RA-Administered ; 2=Youth Self-Administered ; 3=Combination [event_name_number] > '21'",""
