"ElementName","DataType","Size","Required","Condition","ElementDescription","ValueRange","Notes","Aliases"
"sai_p_rugby_private_l","Integer","","Recommended"," sai_p_activities_l___12   == '1'","Rugby Rugby Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_rugby_private_p_l,sports_activity_rugby_private_p_l"
"sai_p_rugby_self_l","Integer","","Recommended"," sai_p_activities_l___12   == '1'","Rugby Rugby Did your child learn this activity without formal instruction? ¿Su niño(a)","1 ; 0","1 = Yes Sí; 0 = No No","sai_rugby_self_p_l,sports_activity_rugby_self_p_l"
"sai_p_rugby_nmonth_l","Integer","","Recommended"," sai_p_activities_l___12   == '1'","Rugby Rugby Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_rugby_nmonth_p_l,sports_activity_rugby_nmonth_p_l"
"sai_p_rugby_perwk_l","Integer","","Recommended"," sai_p_activities_l___12   == '1'","Rugby Rugby About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_rugby_perwk_p_l,sports_activity_rugby_perwk_p_l"
"sai_p_rugby_tspent_l","Integer","","Recommended"," sai_p_activities_l___12   == '1'","Rugby Rugby About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_rugby_tspent_p_l,sports_activity_rugby_tspent_p_l"
"sai_p_skate_school_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_skate_school_p_l,sports_activity_skate_school_p_l"
"sai_p_skate_outside_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_skate_outside_p_l,sports_activity_skate_outside_p_l"
"sai_p_skate_private_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_skate_private_p_l,sports_activity_skate_private_p_l"
"sai_p_skate_self_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_skate_self_p_l,sports_activity_skate_self_p_l"
"sai_p_skate_nmonth_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_skate_nmonth_p_l,sports_activity_skate_nmonth_p_l"
"sai_p_skate_perwk_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_skate_perwk_p_l,sports_activity_skate_perwk_p_l"
"sai_p_skate_tspent_l","Integer","","Recommended"," sai_p_activities_l___13   == '1'","Skateboarding Andar en patineta About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_skate_tspent_p_l,sports_activity_skate_tspent_p_l"
"sai_p_sboard_school_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_sboard_school_p_l,sports_activity_sboard_school_p_l"
"sai_p_sboard_outside_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_sboard_outside_p_l,sports_activity_sboard_outside_p_l"
"sai_p_sboard_private_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_sboard_private_p_l,sports_activity_sboard_private_p_l"
"sai_p_sboard_self_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_sboard_self_p_l,sports_activity_sboard_self_p_l"
"sai_p_sboard_nmonth_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_sboard_nmonth_p_l,sports_activity_sboard_nmonth_p_l"
"sai_p_sboard_perwk_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_sboard_perwk_p_l,sports_activity_sboard_perwk_p_l"
"sai_p_sboard_tspent_l","Integer","","Recommended"," sai_p_activities_l___14   == '1'","Skiing, Snowboarding Esquiar / snowboarding About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_sboard_tspent_p_l,sports_activity_sboard_tspent_p_l"
"sai_p_soc_school_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_soc_school_p_l,sports_activity_soc_school_p_l"
"sai_p_soc_outside_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_soc_outside_p_l,sports_activity_soc_outside_p_l"
"sai_p_soc_private_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_soc_private_p_l,sports_activity_soc_private_p_l"
"sai_p_soc_self_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_soc_self_p_l,sports_activity_soc_self_p_l"
"sai_p_soc_nmonth_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_soc_nmonth_p_l,sports_activity_soc_nmonth_p_l"
"sai_p_soc_perwk_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_soc_perwk_p_l,sports_activity_soc_perwk_p_l"
"sai_p_soc_tspent_l","Integer","","Recommended"," sai_p_activities_l___15   == '1'","Soccer Fútbol soccer About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_soc_tspent_p_l,sports_activity_soc_tspent_p_l"
"sai_p_surf_school_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_surf_school_p_l,sports_activity_surf_school_p_l"
"sai_p_surf_outside_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_surf_outside_p_l,sports_activity_surf_outside_p_l"
"sai_p_surf_private_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_surf_private_p_l,sports_activity_surf_private_p_l"
"sai_p_surf_self_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_surf_self_p_l,sports_activity_surf_self_p_l"
"sai_p_surf_nmonth_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_surf_nmonth_p_l,sports_activity_surf_nmonth_p_l"
"sai_p_surf_perwk_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_surf_perwk_p_l,sports_activity_surf_perwk_p_l"
"sai_p_surf_tspent_l","Integer","","Recommended"," sai_p_activities_l___16   == '1'","Surfing Surfear About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_surf_tspent_p_l,sports_activity_surf_tspent_p_l"
"sai_p_wpolo_school_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_wpolo_school_p_l,sports_activity_wpolo_school_p_l"
"sai_p_wpolo_outside_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_wpolo_outside_p_l,sports_activity_wpolo_outside_p_l"
"sai_p_wpolo_private_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_wpolo_private_p_l,sports_activity_wpolo_private_p_l"
"sai_p_wpolo_self_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_wpolo_self_p_l,sports_activity_wpolo_self_p_l"
"sai_p_wpolo_nmonth_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_wpolo_nmonth_p_l,sports_activity_wpolo_nmonth_p_l"
"sai_p_wpolo_perwk_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_wpolo_perwk_p_l,sports_activity_wpolo_perwk_p_l"
"sai_p_wpolo_tspent_l","Integer","","Recommended"," sai_p_activities_l___17   == '1'","Swimming, Water Polo NataciAn / waterpolo About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_wpolo_tspent_p_l,sports_activity_wpolo_tspent_p_l"
"sai_p_tennis_school_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_tennis_school_p_l,sports_activity_tennis_school_p_l"
"sai_p_tennis_outside_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_tennis_outside_p_l,sports_activity_tennis_outside_p_l"
"sai_p_tennis_private_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_tennis_private_p_l,sports_activity_tennis_private_p_l"
"sai_p_tennis_self_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_tennis_self_p_l,sports_activity_tennis_self_p_l"
"sai_p_tennis_nmonth_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_tennis_nmonth_p_l,sports_activity_tennis_nmonth_p_l"
"sai_p_tennis_perwk_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_tennis_perwk_p_l,sports_activity_tennis_perwk_p_l"
"sai_p_tennis_tspent_l","Integer","","Recommended"," sai_p_activities_l___18   == '1'","Tennis Tenis About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_tennis_tspent_p_l,sports_activity_tennis_tspent_p_l"
"sai_p_run_school_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa Was any of this activity part of an organized team, group, band, orchestra, chorus, or program at school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado en la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_run_school_p_l,sports_activity_run_school_p_l"
"sai_p_run_outside_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa Was any of this activity part of an organized team, group, band, orchestra, chorus, or program outside of school? ¿Alguna de estas actividades formA parte de algún equipo, grupo, banda, orquesta, coro, o programa organizado fuera de la escuela?","1 ; 0","1 = Yes Sí; 0 = No No","sai_run_outside_p_l,sports_activity_run_outside_p_l"
"sai_p_run_private_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa Did your child receive individual private instruction? ¿Su niño(a) recibiA instrucciAn privada individual?","1 ; 0","1 = Yes Sí; 0 = No No","sai_run_private_p_l,sports_activity_run_private_p_l"
"sai_p_run_self_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa Did your child learn this activity without formal instruction? ¿Su niño(a) aprendiA esta actividad sin instrucciAn formal?","1 ; 0","1 = Yes Sí; 0 = No No","sai_run_self_p_l,sports_activity_run_self_p_l"
"sai_p_run_nmonth_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa Since we last saw you, about how many months did your child participate in this activity? Desde la última vez que nos vimos, ¿aproximadamente cuántos meses al año participA su niño(a) en esta actividad?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10 ; 11 ; 12 ; 13","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = 8; 9 = 9; 10 = 10; 11 = 11; 12 = 12; 13 = More than 12 months Más de 12 meses  | (0-12)","sai_run_nmonth_p_l,sports_activity_run_nmonth_p_l"
"sai_p_run_perwk_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa About how many days per week? ¿Aproximadamente cuántos días a la semana?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9 ; 10","999 = Don't know No lo sé ; 0 = 0; 1 = 1; 2 = 2; 3 = 3; 4 = 4; 5 = 5; 6 = 6; 7 = 7; 8 = Once every 2 weeks Una vez cada 2 semanas ; 9 = One day every month Un día cada mes ; 10 = Less than one day per month Menos de un día al mes  | (1-7)","sai_run_perwk_p_l,sports_activity_run_perwk_p_l"
"sai_p_run_tspent_l","Integer","","Recommended"," sai_p_activities_l___19   == '1'","Track, Running, Cross-country Atletismo en pista / correr / correr a campo traviesa About how many minutes per session? ¿Aproximadamente cuántos minutos por sesiAn?","999 ; 0 ; 1 ; 2 ; 3 ; 4 ; 5 ; 6 ; 7 ; 8 ; 9","999 = Don't know No lo sé ; 0 = 0; 1 = less than 30 minutes menos de 30 minutos ; 2 = 30; 3 = 45; 4 = 60 (1 hr) 60 (1 hora) ; 5 = 90 (1.5 hrs) 90 (1.5 horas) ; 6 = 120 (2 hrs) 20 (2 horas) ; 7 = 150 (2.5 hrs) 150 (2.5 horas) ; 8 = 180 (3 hrs) 180 (3 horas) ; 9 = greater than 3 hours Mas de 3 horas  | (minutes) (minutos)","sai_run_tspent_p_l,sports_activity_run_tspent_p_l"
